SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpend,TenureYears,AvgMonthlySpend
2.273158691738958,1.3693790581232073,0.2023506241013013,1.084686188380105,-0.6010234796064695,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,0.029189814699349354,1.3693790581232068,0.20235062410130128
-0.4399164931309761,-1.2774445836787658,-1.502653098069141,-0.9987891766934336,-0.6010234796064695,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1.671367847431187,-1.2774445836787656,-1.502653098069141
2.273158691738958,-0.5444780367182194,0.7789941831589464,-0.2234403728643906,1.6638285090871447,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,-0.6719291532319984,-0.5444780367182193,0.7789941831589464
-0.4399164931309761,-0.8702409464784622,0.4898415051300409,-0.656156745859714,-0.6010234796064695,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,-0.67406369655126,-0.8702409464784618,0.4898415051300409
-0.4399164931309761,-0.9924020376385532,-1.4960059100684764,-0.9434055425636952,1.6638285090871447,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,1.2365261219489787,-0.992402037638553,-1.4960059100684764
-0.4399164931309761,0.7992939660427824,1.109691786192005,1.1970648577123089,-0.6010234796064695,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.6389598541923311,0.7992939660427821,1.109691786192005
-0.4399164931309761,-1.196003856238705,-1.479387940066815,-0.980291175338025,-0.6010234796064695,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,1.5211913769763636,-1.1960038562387048,-1.479387940066815
-0.4399164931309761,0.7585736023227521,0.4782089261288781,0.7666883273705339,-0.6010234796064695,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.11483699888582946,0.758573602322752,0.4782089261288781
2.273158691738958,-0.7073594915983408,0.3618831361172495,-0.5011973550303935,1.6638285090871447,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.503794408884393,-0.7073594915983406,0.3618831361172494
2.273158691738958,1.287938330683147,0.9800716201790474,1.6773948213086072,-0.6010234796064695,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1.0141969728988176,1.2879383306831464,0.9800716201790473
-0.4399164931309761,0.188488510242327,-0.8163309370005318,-0.3545377834249797,-0.6010234796064695,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,-0.40169955409176733,0.18848851024232693,-0.8163309370005318
-0.4399164931309761,-0.7888002190384015,-1.4893587220678115,-0.899853565625483,-0.6010234796064695,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.926746740252983,-0.7888002190384013,-1.4893587220678115
-0.4399164931309761,0.6771328748826914,-0.3128064459501965,0.1554154711247299,-0.6010234796064695,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,-0.4596320849629038,0.6771328748826912,-0.3128064459501965
2.273158691738958,0.51425142000257,1.2426355462052947,1.0831410092692717,-0.6010234796064695,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0.3910597691808399,0.5142514200025697,1.2426355462052947
-0.4399164931309761,-0.5851984004382497,0.2106596091021319,-0.4565637527145978,-0.6010234796064695,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.37111349514337916,-0.5851984004382496,0.2106596091021319
2.273158691738958,-1.2774445836787658,0.3303089931140932,-0.9744415687041544,1.6638285090871447,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6697357423892203,-1.2774445836787656,0.3303089931140932
-0.4399164931309761,1.450819785563268,-0.3543513709543496,0.6677747902898807,-0.6010234796064695,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,-0.7618683927659972,1.4508197855632676,-0.35435137095434954
-0.4399164931309761,0.8807346934828431,-1.4993295040688086,-0.5620994859845382,-0.6010234796064695,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,-1.568140819463546,0.8807346934828427,-1.4993295040688086
2.273158691738958,-0.3815965818380978,0.7873031681597771,-0.0668254329877482,-0.6010234796064695,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,-0.5482374678756029,-0.38159658183809775,0.7873031681597772
-0.4399164931309761,-0.6259187641582801,0.395119076120572,-0.4275143854309246,1.6638285090871447,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.49512687691418816,-0.62591876415828,0.395119076120572
-0.4399164931309761,1.572980876723359,0.5197538511330313,1.521000621304941,-0.6010234796064695,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,0.5695647463485639,1.5729808767233586,0.5197538511330313
-0.4399164931309761,1.4100994218432377,-1.5126238800701377,-0.4013125625086449,-0.6010234796064695,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,-2.380439222895641,1.4100994218432372,-1.512623880070138
-0.4399164931309761,-0.7480798553183711,0.66599198714765,-0.475922639574614,-0.6010234796064695,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,-0.7459863422291493,-0.7480798553183708,0.66599198714765
2.273158691738958,-1.2774445836787658,-1.2949284730483754,-0.9960299282812308,1.6638285090871447,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1.4060569238341325,-1.2774445836787656,-1.2949284730483754
-0.4399164931309761,1.2472179669631165,-1.504314895069307,-0.4709780664199463,-0.6010234796064695,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,-2.123742016669128,1.247217966963116,-1.504314895069307
-0.4399164931309761,0.3513699651224484,0.1275697590938257,0.262739197365778,-0.6010234796064695,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,-0.2030406443098109,0.3513699651224483,0.1275697590938257
-0.4399164931309761,-0.6259187641582801,0.9252323191735652,-0.310014551045672,-0.6010234796064695,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,-0.8268774666423754,-0.62591876415828,0.9252323191735652
-0.4399164931309761,0.9621754209229038,1.1894580421999783,1.427318619213825,-0.6010234796064695,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,0.8964127799370434,0.9621754209229035,1.1894580421999783
-0.4399164931309761,-1.1145631287986444,-1.4694171580658184,-0.9649939021407716,-0.6010234796064695,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,1.3896185809638442,-1.1145631287986442,-1.4694171580658184
-0.4399164931309761,-1.2367242199587354,-0.7365646809925579,-0.9754569721198452,1.6638285090871447,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.6629131532594814,-1.2367242199587352,-0.7365646809925579
-0.4399164931309761,-1.196003856238705,-1.5009913010689746,-0.9830283497629304,-0.6010234796064695,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1.547024623087358,-1.1960038562387048,-1.5009913010689746
-0.4399164931309761,0.188488510242327,0.0893484280900052,0.0712473575588897,-0.6010234796064695,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,-0.23101884698998382,0.18848851024232693,0.0893484280900052
-0.4399164931309761,-0.1372743995179157,0.1358787440946564,-0.1374842663274427,1.6638285090871447,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,-0.2665065494777634,-0.13727439951791567,0.1358787440946564
-0.4399164931309761,-0.9924020376385532,-0.7049905379894017,-0.859347798934343,-0.6010234796064695,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4516562668301229,-0.992402037638553,-0.7049905379894017
-0.4399164931309761,1.2472179669631165,1.4985522842308774,2.084240481191115,-0.6010234796064695,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1.6208418366267792,1.247217966963116,1.4985522842308774
-0.4399164931309761,-1.0331224013585836,-1.4660935640654862,-0.9372469001076582,-0.6010234796064695,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1.26653573450643,-1.0331224013585834,-1.4660935640654862
-0.4399164931309761,-1.196003856238705,1.0182929511828682,-0.8780003182008352,-0.6010234796064695,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,-1.465529308010135,-1.1960038562387048,1.0182929511828682
-0.4399164931309761,1.6137012404433897,-1.4544609850643233,-0.3479597352102877,-0.6010234796064695,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,-2.5945177254060887,1.6137012404433893,-1.4544609850643233
-0.4399164931309761,-0.5444780367182194,-0.2845558969473724,-0.5247061515023631,-0.6010234796064695,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,-0.09294938381908219,-0.5444780367182193,-0.2845558969473724
-0.4399164931309761,1.0843365120829949,-1.5408744290729617,-0.5404007564709739,-0.6010234796064695,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,-1.9183952835847848,1.0843365120829946,-1.5408744290729617
-0.4399164931309761,-1.2367242199587354,0.8388188751649268,-0.9235168800085358,1.6638285090871447,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,-1.2850657656829572,-1.2367242199587352,0.8388188751649268
-0.4399164931309761,0.107047782802266,-1.2965902700485417,-0.6177921559364435,-0.6010234796064695,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,-0.3866302653960039,0.10704778280226597,-1.2965902700485417
-0.4399164931309761,-0.7480798553183711,-1.5009913010689746,-0.8747995900426797,-0.6010234796064695,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0.8748105698345713,-0.7480798553183708,-1.5009913010689748
-0.4399164931309761,-0.7480798553183711,0.3519123541162524,-0.5544839603668579,1.6638285090871447,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,-0.5110702253732877,-0.7480798553183708,0.3519123541162524
-0.4399164931309761,1.4915401492832987,-1.4943441130683104,-0.3730357847803885,-0.6010234796064695,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,-2.476346858887431,1.4915401492832983,-1.4943441130683104
2.273158691738958,-1.0331224013585836,-0.0186683769207916,-0.7977172263993768,-0.6010234796064695,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.22857370255488427,-1.0331224013585834,-0.0186683769207916
-0.4399164931309761,1.4915401492832987,0.3652067301175816,1.3713389874270503,-0.6010234796064695,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,0.29676944346837997,1.4915401492832983,0.3652067301175816
-0.4399164931309761,1.6137012404433897,0.4715617381282135,1.5223250605427985,-0.6010234796064695,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,0.5129714036058344,1.6137012404433893,0.4715617381282135
-0.4399164931309761,-0.9924020376385532,1.1994288242009752,-0.6456053799314498,1.6638285090871447,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,-1.4379673759560296,-0.992402037638553,1.1994288242009752
-0.4399164931309761,-1.1552834925186748,-0.4806479429669751,-0.9115748528805214,-0.6010234796064695,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.30733175463913737,-1.1552834925186746,-0.4806479429669751
-0.4399164931309761,1.2472179669631165,0.5164302571326989,1.154219248367621,-0.6010234796064695,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0.3961328951226948,1.247217966963116,0.5164302571326989
-0.4399164931309761,1.6137012404433897,-1.4926823160681442,-0.3742940020563532,-0.6010234796064695,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,-2.6561848953519687,1.6137012404433893,-1.4926823160681444
-0.4399164931309761,0.5549717837226003,-1.451137391063991,-0.5937094357947358,-0.6010234796064695,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,-1.0530584806794,0.5549717837226001,-1.451137391063991
-0.4399164931309761,-1.1145631287986444,0.1724382780983114,-0.8616655676005934,1.6638285090871447,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.44001728779617794,-1.1145631287986442,0.1724382780983114
-0.4399164931309761,-0.0965540357978854,-0.4906187249679717,-0.3562816284214919,-0.6010234796064695,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,-0.20049404753857114,-0.09655403579788538,-0.4906187249679717
-0.4399164931309761,1.2472179669631165,1.329048990213933,1.878312253691581,-0.6010234796064695,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,1.4094707502758206,1.247217966963116,1.329048990213933
-0.4399164931309761,1.1250568758030253,-1.4926823160681442,-0.5093868043178121,-0.6010234796064695,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,-1.926919911951884,1.125056875803025,-1.4926823160681442
-0.4399164931309761,1.2472179669631165,1.42044782522307,2.027201298014055,1.6638285090871447,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,1.5234453556611418,1.247217966963116,1.42044782522307
-0.4399164931309761,-0.3001558543980371,0.7025515211513049,-0.036584070390003,-0.6010234796064695,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,-0.4586956705822129,-0.300155854398037,0.7025515211513049
-0.4399164931309761,-1.2774445836787658,-0.6285478759817599,-0.9871782593748836,1.6638285090871447,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.5549394809347823,-1.2774445836787656,-0.6285478759817599
2.273158691738958,-1.073842765078614,0.5330482271343601,-0.8056197138519262,-0.6010234796064695,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.8201683365241996,-1.0738427650786138,0.5330482271343601
-0.4399164931309761,-0.4223169455581282,-1.3132082400502028,-0.7573218296447248,-0.6010234796064695,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.3066373330431893,-0.4223169455581281,-1.3132082400502025
-0.4399164931309761,-0.0558336720778549,0.5247392421335294,0.0837412343693448,-0.6010234796064695,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,-0.2771501589271631,-0.05583367207785488,0.5247392421335294
-0.4399164931309761,0.2699292376823877,0.5563133851366858,0.3643899088713365,-0.6010234796064695,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,-0.09771774928711782,0.26992923768238763,0.5563133851366858
-0.4399164931309761,-0.2594354906780068,-1.4577845790646555,-0.7786011533996344,-0.6010234796064695,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.1302787245735537,-0.25943549067800675,-1.4577845790646555
-0.4399164931309761,0.8400143297628128,1.3739175092184182,1.5398076584825169,1.6638285090871447,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0.9060542197514324,0.8400143297628125,1.373917509218418
-0.4399164931309761,-1.2774445836787658,0.8953199731705751,-0.9669364130229624,1.6638285090871447,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,-1.391381454573208,-1.2774445836787656,0.8953199731705751
-0.4399164931309761,-0.8295205827584318,0.0827012400893406,-0.6399765131705557,-0.6010234796064695,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,-0.3164476411177775,-0.8295205827584314,0.0827012400893406
-0.4399164931309761,-0.6666391278783104,1.0249401391835322,-0.3206321389358292,1.6638285090871447,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,-0.931004432573574,-0.6666391278783101,1.0249401391835322
-0.4399164931309761,-1.2367242199587354,-1.4760643460664828,-0.9874210732351574,-0.6010234796064695,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1.577312540315795,-1.2367242199587352,-1.4760643460664828
-0.4399164931309761,0.2699292376823877,-0.655136627984418,-0.2169064726242939,-0.6010234796064695,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,-0.42466711993590733,0.26992923768238763,-0.655136627984418
-0.4399164931309761,-1.2774445836787658,0.3386179781149238,-0.9743311987676664,1.6638285090871447,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6803481793331024,-1.2774445836787656,0.3386179781149238
-0.4399164931309761,-1.0331224013585836,-1.0007904040189717,-0.8985512003749232,-0.6010234796064695,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.7859035388954455,-1.0331224013585834,-1.0007904040189717
2.273158691738958,-1.1552834925186748,0.1524967140963176,-0.8919069301983383,-0.6010234796064695,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.42400364029381815,-1.1552834925186746,0.1524967140963176
2.273158691738958,-0.9109613101984924,1.0166311541827018,-0.6108167759503944,1.6638285090871447,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,-1.1738089897070418,-0.9109613101984921,1.0166311541827018
-0.4399164931309761,0.9214550572028736,0.5579751821368519,0.983432808645904,-0.6010234796064695,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.26620326960055307,0.9214550572028734,0.5579751821368519
-0.4399164931309761,1.6137012404433897,0.3535741511164189,1.411999272029274,-0.6010234796064695,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0.32260753116420676,1.6137012404433893,0.3535741511164189
-0.4399164931309761,-0.9109613101984924,0.1009810070911679,-0.7190676096579424,-0.6010234796064695,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,-0.33983101648466807,-0.9109613101984921,0.1009810070911679
2.273158691738958,-0.8702409464784622,1.5500679912360276,-0.4851274922777233,-0.6010234796064695,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,-1.5965570414762562,-0.8702409464784618,1.5500679912360276
-0.4399164931309761,-0.7073594915983408,-0.6135917029802649,-0.7251158821774915,-0.6010234796064695,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.18609795169698454,-0.7073594915983406,-0.6135917029802649
-0.4399164931309761,-0.3815965818380978,-1.4744025490663168,-0.7960616773520549,-0.6010234796064695,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.31467282685375797,-0.38159658183809775,-1.4744025490663168
-0.4399164931309761,-1.2774445836787658,-1.4860351280674795,-0.9985684368204576,-0.6010234796064695,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1.6501429735434223,-1.2774445836787656,-1.4860351280674795
2.273158691738958,-1.196003856238705,-0.6567984249845841,-0.9513080300162446,1.6638285090871447,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5375408519808103,-1.1960038562387048,-0.6567984249845841
-0.4399164931309761,0.5956921474426307,1.0415581091851935,0.9313161246362136,-0.6010234796064695,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,0.37248386660708854,0.5956921474426305,1.0415581091851935
-0.4399164931309761,-0.7073594915983408,-1.4993295040688086,-0.8879556864720637,-0.6010234796064695,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.8125249162453223,-0.7073594915983406,-1.4993295040688086
-0.4399164931309761,1.3693790581232073,1.15456030519649,1.955129729487313,1.6638285090871447,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1.3329008844202133,1.3693790581232068,1.15456030519649
2.273158691738958,1.450819785563268,-0.1366559639325873,0.7478592162056606,-0.6010234796064695,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,-0.44608607028868535,1.4508197855632676,-0.1366559639325873
-0.4399164931309761,-0.6259187641582801,1.1246479591934997,-0.2547192128651239,1.6638285090871447,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,-0.9516739267282137,-0.62591876415828,1.1246479591934997
-0.4399164931309761,-1.0331224013585836,-0.1748772949364081,-0.8237866053978707,1.6638285090871447,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,-0.06721860831405276,-1.0331224013585834,-0.1748772949364081
2.273158691738958,-0.8295205827584318,0.5214156481331974,-0.5879260511227582,1.6638285090871447,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,-0.6803074965716643,-0.8295205827584314,0.5214156481331974
2.273158691738958,-0.4630373092781585,0.2306011731041257,-0.3465028520486445,-0.6010234796064695,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,-0.35461562191355556,-0.46303730927815834,0.2306011731041257
-0.4399164931309761,-0.4630373092781585,-0.9559218850144864,-0.6629996819219774,-0.6010234796064695,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.19469405107827464,-0.46303730927815834,-0.9559218850144863
-0.4399164931309761,0.9621754209229038,0.0145675630825296,0.543122984020198,-0.6010234796064695,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.23384296071404187,0.9621754209229035,0.014567563082529598
-0.4399164931309761,-1.073842765078614,-0.5255164619714602,-0.8867857651452896,-0.6010234796064695,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.31636761209672337,-1.0738427650786138,-0.5255164619714602
2.273158691738958,1.328658694403177,-0.3742929349563431,0.5456614925594248,-0.6010234796064695,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,-0.7450788716879417,1.3286586944031769,-0.3742929349563431
-0.4399164931309761,0.3920903288424788,0.5214156481331974,0.4829713686341726,-0.6010234796064695,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,-0.043450326952993584,0.3920903288424787,0.5214156481331974
-0.4399164931309761,1.450819785563268,1.4719635322282196,2.307452640744689,-0.6010234796064695,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1.887328343131449,1.4508197855632676,1.4719635322282199
-0.4399164931309761,0.636412511162661,-1.2783105030467143,-0.4577557480286695,-0.6010234796064695,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,-1.061249558434302,0.6364125111626608,-1.2783105030467143
2.273158691738958,0.7178532386027217,1.397182667220744,1.3535915016397606,-0.6010234796064695,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0.7549419977519373,0.7178532386027214,1.397182667220744
2.273158691738958,-1.0331224013585836,0.006258578081699001,-0.7894836291373629,-0.6010234796064695,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,-0.2543218558911857,-1.0331224013585834,0.006258578081698998
-0.4399164931309761,1.2472179669631165,-1.5093002860698053,-0.4494559288047629,-0.6010234796064695,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,-2.129958813326509,1.247217966963116,-1.5093002860698053
-0.4399164931309761,-0.6259187641582801,-1.451137391063991,-0.8372075896748261,-0.6010234796064695,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0.6602803493805335,-0.62591876415828,-1.451137391063991
-0.4399164931309761,0.3920903288424788,0.4383257981248911,0.4865473545763876,1.6638285090871447,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,-0.07602343379700206,0.3920903288424787,0.4383257981248911
-0.4399164931309761,-1.1552834925186748,-1.5259182560714666,-0.970247511117606,-0.6010234796064695,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1.514706986693807,-1.1552834925186746,-1.5259182560714666
-0.4399164931309761,1.206497603243086,-1.288281285047711,-0.2839672460344757,-0.6010234796064695,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,-1.8018972614762412,1.2064976032430856,-1.288281285047711
2.273158691738958,-1.2367242199587354,0.3303089931140932,-0.9343993557462644,1.6638285090871447,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6562877602015371,-1.2367242199587352,0.3303089931140932
